--- TRIGGERED ---
0.121,0.265,0.062,120.972,-18.555,-81.543
-0.060,0.068,-0.015,182.861,-6.775,-103.333
-0.000,0.007,-0.049,238.647,-4.150,-75.623
-0.009,-0.006,-0.057,249.878,-12.939,-75.562
-0.014,-0.016,-0.062,253.418,-21.240,-78.979
-0.010,-0.025,-0.067,251.648,-27.649,-81.055
-0.001,-0.040,-0.074,239.380,-42.480,-74.768
0.003,-0.049,-0.077,228.638,-51.147,-67.261
0.003,-0.058,-0.079,213.806,-60.059,-59.937
0.000,-0.065,-0.080,195.129,-68.848,-46.326
0.001,-0.077,-0.080,147.400,-87.646,-40.344
0.001,-0.080,-0.079,120.056,-99.792,-34.668
-0.001,-0.083,-0.077,91.125,-115.479,-28.381
0.000,-0.087,-0.079,28.137,-152.466,-13.123
-0.011,-0.083,-0.075,-3.662,-173.523,-3.662
-0.021,-0.076,-0.071,-34.241,-196.655,10.498
-0.034,-0.072,-0.067,-63.721,-222.839,28.625
-0.049,-0.036,-0.058,-119.202,-277.710,71.838
